month,lse_tone_mean,ftse250_mean_close,rolling_corr_12m
2010-05-01,-0.3436619718309859,9780.315789473685,-0.1699728787024229
2010-06-01,-0.32166279355230387,9685.395909090908,-0.0761621973840058
2010-07-01,-0.2999433765271498,9778.644545454545,-0.19781789485710438
2010-08-01,-0.2113323124042879,9904.727142857142,0.24126272254039083
2010-09-01,-0.24132577655572612,10402.09,0.31947471304608355
2010-10-01,-0.2733754648285439,10813.172380952381,0.2787029568777996
2010-11-01,-0.28726299230789715,10855.671818181818,0.3717314608151019
2010-12-01,-0.2548544337606838,11351.877619047618,0.4080578362836129
2011-01-01,-0.2413285630433987,11655.0925,0.4382926681106992
2011-01-01,-0.2413285630433987,11655.0925,0.45279507464115665
2011-02-01,-0.22392856234658962,11698.598,0.5192736229764996
2011-03-01,-0.2381330982869816,11518.82652173913,0.6073461075696754
2011-04-01,-0.16827135162365342,11717.762222222222,0.5780036032835115
2011-05-01,-0.14645129583924824,11929.9185,0.5304937539622634
2011-06-01,-0.3598977021394366,11768.967272727272,0.09425010102698297
2011-07-01,-0.47090752762892596,11829.433333333334,-0.02330304880015363
2011-08-01,-0.32479566718905944,10293.071818181817,0.16999230493696388
2011-09-01,-0.2995592928761552,10141.957727272727,0.20115993626401235
2011-10-01,-0.25798102047729127,10196.165238095238,0.1447427487996261
2011-11-01,-0.34367132714257115,10108.921818181818,0.23231760893319275
2011-12-01,-0.3091596638655462,10022.5135,0.23447265399830314
2012-01-01,-0.3008847441415591,10565.137142857144,0.21481478686179253
2012-01-01,-0.3008847441415591,10565.137142857144,0.16481234065510517
2012-02-01,-0.37174855101114385,11304.593809523809,0.07134844675467833
2012-03-01,-0.2844289912023063,11575.489090909092,-0.07872501332433349
2012-04-01,-0.21633484105404924,11376.374736842105,-0.3697497127827199
2012-05-01,-0.4770279900659223,10771.950909090909,-0.27132680877386933
2012-06-01,-0.41104578067798697,10712.089473684211,0.03608957036846557
2012-07-01,-0.5432098765432098,11066.927727272727,-0.11850669168494347
2012-08-01,-0.4954128440366973,11431.538181818181,-0.21592420774213686
2012-09-01,-0.2665695669549317,11809.3405,0.03835221683270634
2012-10-01,-0.33496438250506116,11940.38652173913,0.09609220742825046
2012-11-01,-0.32993316898535235,11880.250454545456,0.25211369415982277
2012-12-01,-0.24518115942028984,12252.474736842105,0.4725280881038197
2013-01-01,-0.29557422969187674,12865.957727272727,0.5958591159016142
2013-01-01,-0.29557422969187674,12865.957727272727,0.5871296547257253
2013-02-01,-0.09781920709995985,13494.66,0.7429886913408658
2013-03-01,-0.15566037735849056,13960.266500000002,0.8653578584688292
2013-04-01,-0.04776866252728322,13779.715714285712,0.8751232041619132
2013-05-01,-0.24104587293888877,14401.32619047619,0.8041194387382719
2013-06-01,-0.27744794227808267,13824.8135,0.6914409959301229
2013-07-01,-0.20911568746214415,14600.114782608696,0.5575537875737643
2013-08-01,-0.20181731229076996,14924.292380952382,0.5389529902615948
2013-09-01,0.03793939447154817,15056.849999999999,0.5878891389790629
2013-10-01,-0.22516990296534234,15177.989565217391,0.3983666582359461
2013-11-01,-0.20450897520092565,15327.76,0.30935553483505634
2013-12-01,-0.04867089621455628,15464.978500000001,0.29255991146522475
2014-01-01,-0.1881122559050169,15995.07090909091,0.004106864570751084
2014-01-01,-0.1881122559050169,15995.07090909091,0.056405676568874095
2014-02-01,-0.3445006565227466,16153.739000000001,-0.15572229956479025
2014-03-01,-0.08504423943987255,16330.510952380951,0.1675202043744614
2014-04-01,-0.230447400258721,16026.645499999999,0.06634352576256038
2014-05-01,-0.2622365761293309,15800.6685,-0.2128556422835387
2014-06-01,-0.2808880202752235,15849.930952380952,-0.33594177894497396
2014-07-01,-0.33680131470918695,15663.669130434782,-0.36430614979203246
2014-08-01,-0.10795454545454546,15632.0095,-0.07864577427791744
2014-09-01,-0.07904031165181304,15690.547727272728,-0.1765884716468793
2014-10-01,-0.24302374666894766,14976.57391304348,-0.05523806374009302
2014-11-01,-0.2988386481353287,15638.8995,0.13720776515322047
2014-12-01,-0.3964483780416504,15795.047619047618,0.10701614073601276
2015-01-01,-0.10280009123734148,16125.659523809523,0.17758405949371248
2015-01-01,-0.10280009123734148,16125.659523809523,0.37253802004039666
2015-02-01,0.040603003073039275,16870.5535,0.5665435212694424
2015-03-01,-0.22784173955139184,17246.418636363636,0.3781697615571075
2015-05-01,-0.2632753483456984,17920.856315789475,0.15943254389054282
2015-06-01,-0.18081207791189918,17896.800909090907,0.1348901455411105
2015-07-01,-0.34372361005081176,17554.145217391306,-0.0745906649119723
2015-08-01,-0.3434343434343434,17348.470999999998,-0.09516657896432462
2015-09-01,-0.1849457942312744,16849.399090909094,0.0016184340368858687
2015-10-01,-0.16893152478542306,17012.96181818182,-0.03031376192363462
2015-11-01,-0.10171617483688425,17102.083333333332,-0.14131605158139432
2015-12-01,-0.25503087215565057,17246.428571428572,-0.5738663823496645
2016-01-01,-0.2395477679633132,16424.7045,-0.4403508398624094
2016-01-01,-0.2395477679633132,16424.7045,-0.2701088601741757
2016-02-01,-0.1822728512853479,15996.864761904764,-0.27824471629320097
2016-03-01,-0.2444187342218755,16764.138095238097,-0.2651338150144012
2016-04-01,-0.29199739296179456,16905.953333333335,-0.20512001777921648
2016-05-01,-0.25306065427476776,16861.5035,-0.40513098691482213
2016-06-01,0.13257575757575757,16609.453181818182,-0.24516237239706573
2016-07-01,-0.31048220909465585,16696.562857142857,-0.07180078588353773
2016-08-01,0.18947368421052632,17685.784090909092,0.38940530719988126
2016-09-01,0.05395773097387441,17872.001363636366,0.5098036812243328
2016-10-01,-0.20795863839038095,17929.109523809522,0.3857064941268914
2016-11-01,-0.20332417010030907,17538.17,0.37876085530306874
2016-12-01,-0.05914087163351521,17734.947500000002,0.37439472478362706
2017-01-01,0.08241929952830943,18235.85714285714,0.43570960899995054
2017-01-01,0.08241929952830943,18235.85714285714,0.5056708080823468
2017-02-01,-0.10897978743887599,18622.686999999998,0.3667758488072808
2017-03-01,-0.14242820392019925,18965.455217391303,0.15743976317915515
2017-04-01,0.05090447132409003,19360.478888888887,0.11486527603641572
2017-06-01,-0.06799324988195937,19712.662727272727,0.28259596380612256
2017-07-01,-0.20849875567266868,19536.03380952381,-0.20371657283248815
2017-08-01,-0.06535947712418301,19761.693636363638,-0.034859227640665416
2017-09-01,-0.02261831315287366,19603.079999999998,0.1126171454498606
2017-10-01,0.005851442269378763,20143.596818181817,0.06675863542451269
2017-11-01,-0.14398301276890285,20045.19818181818,-0.31676361280753057
2017-12-01,-0.24407796101949028,20179.30052631579,-0.5140400897124667
2018-01-01,0.03992810240212784,20693.61409090909,-0.1436147798847459
2018-01-01,0.03992810240212784,20693.61409090909,0.3186780483458382
2018-02-01,-0.15990773314464232,19648.4165,0.3311721570110118
2018-03-01,0.11533346395894357,19650.00047619048,0.1402711375028444
2018-04-01,-0.12956315748966418,19870.037,0.30255435443275863
2018-05-01,-0.07239331854365132,20794.169523809524,0.2634327640587654
2018-06-01,-0.04025274296443633,21007.069047619047,0.148626327491384
2018-07-01,-0.1757480119455098,20787.74,0.025912561597764613
2018-08-01,-0.21301775147928995,20636.23590909091,0.007942103148095162
2018-09-01,-0.08665028248856299,20407.694,0.04187089657988935
2018-10-01,-0.1873643093459835,19151.596086956524,0.16804855929941925
2018-11-01,0.16381105000258578,18806.302272727273,-0.2308111858070429
2018-12-01,0.0580899848583171,17692.536315789475,-0.40996807877586733
2019-01-01,-0.27269747623729923,18412.565454545456,-0.23708180801462023
2019-01-01,-0.27269747623729923,18412.565454545456,-0.07874068446511161
2019-02-01,-0.11782192445608392,19022.6895,-0.08705839948399371
2019-03-01,-0.01952708355577104,19210.707142857143,-0.09955634737106223
2019-04-01,0.19343008032663206,19686.7975,-0.07119431674562407
2019-05-01,-0.12253469133233952,19343.779523809524,-0.1238684927500101
2019-06-01,-0.01690597637100278,19223.9115,-0.040019453358031455
2019-07-01,-0.09855199079094344,19661.154347826086,0.12398689765920878
2019-08-01,-0.1901639344262295,19089.088095238094,0.1664778939879535
2019-09-01,-0.005678249029572098,19874.08619047619,0.22229515670257524
2019-10-01,0.033594236410889794,19889.360434782608,0.3689802386300755
2019-12-01,-0.20797082990424687,21323.8105,0.2850166510752166
2020-01-01,-0.048123346209618646,21665.70909090909,0.1426216434921313
2020-01-01,-0.048123346209618646,21665.70909090909,-0.07377961977679708
2020-02-01,-0.12526419897181837,21308.172,-0.19970274037333288
2020-03-01,-0.13787541604443013,15916.443181818182,0.05900021259117201
2020-04-01,-0.1585082312022508,15611.348000000002,0.2641035311260587
2020-05-01,-0.6035943517329909,16314.340526315787,0.48495284556067453
2020-06-01,-0.2616750488074017,17476.217727272728,0.5230610229091234
2020-07-01,-0.488121480701834,17282.63086956522,0.5512047834561905
2020-08-01,-0.24096385542168675,17664.8815,0.5556716498130523
2020-09-01,-0.39638991540944946,17413.722272727275,0.5608829480326739
2020-10-01,-0.055345175213844286,17741.895,0.49092169248434103
2020-11-01,-0.16912781213722863,19003.851904761905,0.5209947430515202
2020-12-01,-0.3092857670375118,20086.36380952381,0.3857836806826385
2021-01-01,-0.29803239837211837,20649.376500000002,0.1852410530631068
2021-01-01,-0.29803239837211837,20649.376500000002,0.0167613213433066
2021-02-01,-0.2403177195239766,21018.8615,0.17932187622725254
2021-03-01,-0.19196362530172598,21410.86391304348,0.4312145092799982
2021-04-01,0.039442698648887005,22296.051,0.4452320168060834
2021-05-01,-0.3141685490297699,22412.553157894738,0.3437446309636468
2021-06-01,0.1628865806947999,22663.90590909091,0.3792749776779353
2021-07-01,-0.20765573119733982,22742.703181818182,0.3404084529786444
2021-09-01,-0.19742185367185366,23715.64181818182,0.11340089044864393
2021-10-01,-0.2724932249322493,22842.828571428574,0.2941024098263678
2021-11-01,-0.3463381168883816,23299.26909090909,0.2607434862552773
2021-12-01,-0.2501491498458785,22964.50904761905,0.15399248934015147
2022-01-01,-0.2782608695652174,22638.517499999998,0.05203177918991664
2022-01-01,-0.2782608695652174,22638.517499999998,-0.09529482924707879
2022-02-01,-0.23540404040404042,21575.8095,-0.13648994104373666
2022-03-01,-0.06711379060970182,20569.30782608696,-0.28737157528089113
2022-04-01,-0.1477576171169069,20968.08263157895,-0.30181872617268757
2022-05-01,-0.3418117313718004,19970.081904761904,-0.049224888989553246
2022-06-01,-0.18038862145699944,19372.751,-0.3365017650079524
2022-07-01,-0.2169091125241125,19136.786190476192,-0.348556567339326
2022-09-01,-0.3725098891763771,18416.326666666668,-0.11920436829266631
2022-10-01,-0.2669700412382736,17442.70142857143,-0.04681134809039291
