month,ftse250_mean_close,ftse100_mean_close,ftse250_norm,ftse100_norm
2008-09-01,8746.298181818182,5497.39375,187.77250491098744,98.35954665168508
2008-10-01,6706.872173913043,5235.604444444445,143.98848084455022,93.67560393561097
2008-11-01,6147.33,5397.6050000000005,131.97578319637216,96.57412311149601
2008-12-01,6158.3909523809525,5388.8825,132.21324854366506,96.41805985958332
2009-01-01,6411.688095238096,4603.63,137.6512336217355,82.36829675009125
2009-01-01,6411.688095238096,4603.63,137.6512336217355,82.36829675009125
2009-02-01,6268.8910000000005,4533.9800000000005,134.58555169442485,81.12211669899162
2009-03-01,6147.399090909091,4461.704444444444,131.97726649511145,79.82896012303355
2009-04-01,7070.8725,4602.104285714286,151.80313015068168,82.3409986207799
2009-05-01,7613.05894736842,4488.87875,163.44322121947184,80.31516367631167
2009-06-01,7516.076818181818,4446.41,161.36113152273302,79.55531142871456
2009-07-01,7575.779130434783,4638.50125,162.64286837730555,82.99221428213589
2009-08-01,8487.2305,4595.4425,182.21063330025186,82.22180573546989
2009-09-01,9071.063181818181,4545.094999999999,194.74481894484762,81.32098663823025
2009-10-01,9252.195,4584.62875,198.63350127788135,82.02832577096767
2009-11-01,9152.50857142857,4629.57125,196.4933535251556,82.83243843351678
2009-12-01,9124.200476190475,4551.4262499999995,195.88561275967774,81.43426556785731
2010-01-01,9480.3625,5407.08,203.53198314113877,96.74365011772957
2010-01-01,9480.3625,5407.08,203.53198314113877,96.74365011772957
2010-02-01,9245.0905,5381.24,198.48097620574134,96.28132000257645
2010-03-01,9924.916086956522,5473.78,213.0760140962597,97.93704867348471
2010-04-01,10449.628,5438.605,224.34094792547987,97.30769643662283
2010-05-01,9780.315789473685,5403.19125,209.9716195850287,96.67407247704453
2010-06-01,9685.395909090908,5469.95375,207.93380389034124,97.86858928481969
2010-07-01,9778.644545454545,5421.76,209.9357399855378,97.00630515218963
2010-08-01,9904.727142857142,5481.143,212.64258174279513,98.06878770745811
2010-09-01,10402.09,5476.861111111111,223.3203642279088,97.99217601306675
2010-10-01,10813.172380952381,5475.0525,232.1458086378266,97.95981628461213
2010-11-01,10855.671818181818,5443.4425,233.05822045137168,97.39424914297166
2010-12-01,11351.877619047618,5479.938888888889,243.71116232952807,98.04724371254105
2011-01-01,11655.0925,5769.54,250.22082122054016,103.22879615249735
2011-01-01,11655.0925,5769.54,250.22082122054016,103.22879615249735
2011-02-01,11698.598,5687.098571428572,251.15483199202137,101.75375144797663
2011-03-01,11518.82652173913,5733.138571428572,247.29535452133936,102.57750061599711
2011-04-01,11717.762222222222,5764.996666666667,251.566264798968,103.14750668565608
2011-05-01,11929.9185,5626.82875,256.12100497393004,100.6754018550459
2011-06-01,11768.967272727272,5740.03875,252.6655756614097,102.70095883401203
2011-07-01,11829.433333333334,5761.543,253.96370927474825,103.08571357003298
2011-08-01,10293.071818181817,5709.083333333333,220.97987495401284,102.14710351852779
2011-09-01,10141.957727272727,5644.7225,217.7356371304805,100.99555740837489
2011-10-01,10196.165238095238,5682.1587500000005,218.89940720560688,101.66536800332078
2011-11-01,10108.921818181818,5774.234444444444,217.02639588657834,103.3127893042226
2011-12-01,10022.5135,5643.5525,215.1713131975529,100.9746237305603
2012-01-01,10565.137142857144,5741.368571428572,226.820790327777,102.72475204199209
2012-01-01,10565.137142857144,5741.368571428572,226.820790327777,102.72475204199209
2012-02-01,11304.593809523809,5790.1425,242.6960357958276,103.59741674837362
2012-03-01,11575.489090909092,5792.926666666666,248.51183174708194,103.64723114835834
2012-04-01,11376.374736842105,5725.797142857143,244.2370859918304,102.44614753872092
2012-05-01,10771.950909090909,5771.925,231.2608332040326,103.27146864958097
2012-06-01,10712.089473684211,5747.427777777778,229.97568016668825,102.83316355782665
2012-07-01,11066.927727272727,5781.647142857143,237.59363079328182,103.44541754380225
2012-08-01,11431.538181818181,5741.285714285715,245.42137882376358,102.72326955931415
2012-09-01,11809.3405,5748.005,253.53234030386153,102.84349123648258
2012-10-01,11940.38652173913,5743.478888888889,256.345740813317,102.7625099101979
2012-11-01,11880.250454545456,5690.605,255.0546917617393,101.81648858130497
2012-12-01,12252.474736842105,5737.348888888889,263.04589951873425,102.65283175207527
2013-01-01,12865.957727272727,6480.234285714286,276.2166416360004,115.94456128225549
2013-01-01,12865.957727272727,6480.234285714286,276.2166416360004,115.94456128225549
2013-02-01,13494.66,6433.69625,289.71412344363415,115.11190124313842
2013-03-01,13960.266500000002,6399.24375,299.71013512656344,114.49547599962784
2013-04-01,13779.715714285712,6420.889,295.83392686194065,114.88275351220594
2013-05-01,14401.32619047619,6461.834444444445,309.179156325514,115.61535072756956
2013-06-01,13824.8135,6500.615714285714,296.8021220930516,116.30922646098666
2013-07-01,14600.114782608696,6418.395,313.44690836374707,114.83813078359945
2013-08-01,14924.292380952382,6412.84,320.4066115903718,114.73874054406093
2013-09-01,15056.849999999999,6441.15,323.2524642764088,115.24526397904484
2013-10-01,15177.989565217391,6444.6325,325.8531850764363,115.30757298159983
2013-11-01,15327.76,6451.361,329.0685762186226,115.42795952106609
2013-12-01,15464.978500000001,6490.348888888889,332.01449241419556,116.12553208916117
2014-01-01,15995.07090909091,6711.825714285714,343.3949390237357,120.08820260732918
2014-01-01,15995.07090909091,6711.825714285714,343.3949390237357,120.08820260732918
2014-02-01,16153.739000000001,6737.1875,346.80135214390344,120.54197649702634
2014-03-01,16330.510952380951,6686.142,350.59643340074626,119.62866876122725
2014-04-01,16026.645499999999,6704.677777777779,344.0728075234473,119.9603114963067
2014-05-01,15800.6685,6695.194285714286,339.2213530612065,119.79063254979864
2014-06-01,15849.930952380952,6685.6537499999995,340.2789586778157,119.61993297644693
2014-07-01,15663.669130434782,6660.308888888889,336.28014133257335,119.16646190229679
2014-08-01,15632.0095,6680.83625,335.60044713650154,119.53373811074452
2014-09-01,15690.547727272728,6690.61,336.8571924863112,119.70861036163376
2014-10-01,14976.57391304348,6649.0199999999995,321.5290332180425,118.964480737438
2014-11-01,15638.8995,6663.384444444444,335.7483671515687,119.22148984169925
2014-12-01,15795.047619047618,6667.73,339.1006795060299,119.29924066214832
2015-01-01,16125.659523809523,6554.897142857143,346.19851955447314,117.28043153537153
2015-01-01,16125.659523809523,6554.897142857143,346.19851955447314,117.28043153537153
2015-02-01,16870.5535,6565.921,362.19049751986597,117.47767074366445
2015-03-01,17246.418636363636,6604.8125,370.2598700357065,118.1735187186442
2015-05-01,17920.856315789475,6674.08,384.7392360302714,119.4128550673814
2015-06-01,17896.800909090907,6628.53125,384.22279537405956,118.59789536023817
2015-07-01,17554.145217391306,6506.703750000001,376.866389702207,116.41815379275302
2015-08-01,17348.470999999998,6561.38375,372.45081156933975,117.39649012001976
2015-09-01,16849.399090909094,6563.255999999999,361.73633779396397,117.42998847753117
2015-10-01,17012.96181818182,6597.860000000001,365.2478328712662,118.04912436393826
2015-11-01,17102.083333333332,6556.06875,367.16116463672677,117.30139396823806
2015-12-01,17246.428571428572,6616.29625,370.2600833296042,118.37898634480095
2016-01-01,16424.7045,6470.975555555556,352.6186556043808,115.77890378301178
2016-01-01,16424.7045,6470.975555555556,352.6186556043808,115.77890378301178
2016-02-01,15996.864761904764,6481.545714285714,343.4334508866172,115.96802540464108
2016-03-01,16764.138095238097,6395.892857142857,359.90588673963924,114.43552171632643
2016-04-01,16905.953333333335,6388.708888888889,362.95048937473433,114.3069859241394
2016-05-01,16861.5035,6465.791111111112,361.99620490210714,115.6861435354497
2016-06-01,16609.453181818182,6462.94375,356.58498765056214,115.6351984584225
2016-07-01,16696.562857142857,6521.31,358.4551276340925,116.67948928982945
2016-08-01,17685.784090909092,6426.632,379.692518026471,114.98550745382066
2016-09-01,17872.001363636366,6452.43875,383.6903789535523,115.44724265889914
2016-10-01,17929.109523809522,6396.187142857142,384.9164224823292,114.44078708583778
2016-11-01,17538.17,6367.786666666667,376.5234209943371,113.93264484792967
2016-12-01,17734.947500000002,6466.162222222222,380.7479973027384,115.69278346744404
2017-01-01,18235.85714285714,7383.561428571428,391.5019250122783,132.10691971793977
2017-01-01,18235.85714285714,7383.561428571428,391.5019250122783,132.10691971793977
2017-02-01,18622.686999999998,7389.481428571429,399.806696898637,132.21284054927517
2017-03-01,18965.455217391303,7348.665555555556,407.16551836178303,131.48256163009935
2017-04-01,19360.478888888887,7355.8275,415.6462015896234,131.6107033715746
2017-06-01,19712.662727272727,7368.505999999999,423.2071651135943,131.8375475033458
2017-07-01,19536.03380952381,7385.211111111111,419.41515463830814,132.13643589125778
2017-08-01,19761.693636363638,7389.785,424.2597997741873,132.21827205908664
2017-09-01,19603.079999999998,7392.7275,420.8545557276311,132.27091936418873
2017-10-01,20143.596818181817,7371.412222222221,432.4588018654433,131.88954572527538
2017-11-01,20045.19818181818,7385.4025,430.3463014629034,132.13986022744353
2017-12-01,20179.30052631579,7432.86125,433.2253175468848,132.98899371631825
2018-01-01,20693.61409090909,7450.2,444.2670113384526,133.29921919170954
2018-01-01,20693.61409090909,7450.2,444.2670113384526,133.29921919170954
2018-02-01,19648.4165,7424.635,421.8278758674126,132.84180938544446
2018-03-01,19650.00047619048,7441.7425,421.8618819315579,133.14789732836175
2018-04-01,19870.037,7438.79625,426.5858015131599,133.09518292813846
2018-05-01,20794.169523809524,7339.219999999999,446.4258155691812,131.3135614448174
2018-06-01,21007.069047619047,7281.036666666667,450.99651234272307,130.27254336432236
2018-07-01,20787.74,7290.461428571428,446.2877814242205,130.4411715089322
2018-08-01,20636.23590909091,7433.49,443.0351707696466,133.00024333163955
2018-09-01,20407.694,7408.6577777777775,438.1286507934184,132.555944409058
2018-10-01,19151.596086956524,7402.7325,411.16173900484665,132.449929147552
2018-11-01,18806.302272727273,7395.17875,403.7486960145129,132.31477720841355
2018-12-01,17692.536315789475,7302.647999999999,379.8374801753888,130.65921403880424
2019-01-01,18412.565454545456,7321.8375,395.2956399799755,131.0025531930121
2019-01-01,18412.565454545456,7321.8375,395.2956399799755,131.0025531930121
2019-02-01,19022.6895,7266.66625,408.3942695875941,130.01542740486806
2019-03-01,19210.707142857143,7223.78625,412.43078229649495,129.24821705897932
2019-04-01,19686.7975,7225.058,422.65186978588775,129.27097125108247
2019-05-01,19343.779523809524,7289.108888888888,415.28768630164785,130.4169718252179
2019-06-01,19223.9115,7245.611428571428,412.7142639666726,129.6387138593727
2019-07-01,19661.154347826086,7182.17625,422.1013421435169,128.50372959413713
2019-08-01,19089.088095238094,7233.075555555555,409.8197675858611,129.4144216142112
2019-09-01,19874.08619047619,7245.7675,426.6727327637039,129.64150629441698
2019-10-01,19889.360434782608,7267.796249999999,427.0006524223316,130.03564540138984
2019-12-01,21323.8105,7311.693333333334,457.796570457178,130.82105343515093
2020-01-01,21665.70909090909,5952.605714285714,465.13672208543994,106.50421382921186
2020-01-01,21665.70909090909,5952.605714285714,465.13672208543994,106.50421382921186
2020-02-01,21308.172,6240.148888888889,457.460830666811,111.64894560265535
2020-03-01,15916.443181818182,6378.287,341.7068962656978,114.12051715130218
2020-04-01,15611.348000000002,6327.4,335.1568695760791,113.21004530262584
2020-05-01,16314.340526315787,6353.638571428572,350.24927379737875,113.67950667066084
2020-06-01,17476.217727272728,6350.185555555556,375.1933801938632,113.6177251990588
2020-07-01,17282.63086956522,6371.344444444444,371.03730313886973,113.99630072291762
2020-08-01,17664.8815,6335.5085714285715,379.24376453413197,113.35512412469622
2020-09-01,17413.722272727275,6285.7733333333335,373.8516779329061,112.46525963724501
2020-10-01,17741.895,6485.557777777778,380.89715177366423,116.03980937431166
2020-11-01,19003.851904761905,6313.45875,407.98984906924164,112.96060800704231
2020-12-01,20086.36380952381,6213.177142857143,431.23007798982155,111.166366250924
2021-01-01,20649.376500000002,6959.12,443.31728345546156,124.51279995992184
2021-01-01,20649.376500000002,6959.12,443.31728345546156,124.51279995992184
2021-02-01,21018.8615,7001.41375,451.2496821154182,125.2695211018629
2021-03-01,21410.86391304348,6980.417142857143,459.6655025571841,124.89384912824906
2021-04-01,22296.051,6891.68375,478.6694049142077,123.30622839537098
2021-05-01,22412.553157894738,6929.725,481.17056615530356,123.98686366987054
2021-06-01,22663.90590909091,7047.5925,486.56680748246146,126.09575278936785
2021-07-01,22742.703181818182,7083.4425,488.2584901775371,126.73718214804583
2021-09-01,23715.64181818182,7014.705555555555,509.1463127828148,125.5073385164563
2021-10-01,22842.828571428574,7035.49875,490.4080618959374,125.87937102349582
2021-11-01,23299.26909090909,6987.172500000001,500.20729099881623,125.01471619658335
2021-12-01,22964.50904761905,6977.323333333333,493.0203954041345,124.83849458825662
2022-01-01,22638.517499999998,7379.116666666667,486.0217488677648,132.02739389428433
2022-01-01,22638.517499999998,7379.116666666667,486.0217488677648,132.02739389428433
2022-02-01,21575.8095,7400.538333333333,463.20668596906734,132.41067104663617
2022-03-01,20569.30782608696,7312.015,441.59830530573333,130.82680870554725
2022-04-01,20968.08263157895,7351.452222222223,450.159520869854,131.53242076016488
2022-05-01,19970.081904761904,7375.8325,428.7336453186427,131.9686334781395
2022-06-01,19372.751,7370.1375,415.90966905848586,131.86673835407618
2022-07-01,19136.786190476192,7337.615,410.8437883356863,131.28484473294353
2022-09-01,18416.326666666668,7392.37875,395.3763886815198,132.26467951791707
2022-10-01,17442.70142857143,7327.405,374.47382556267416,131.10216708295462
