Date,Open,High,Low,Close,Volume
8/11/2004,4739.8,4739.8,4706.4,4716.6,1525400832
9/11/2004,4716.6,4727,4712,4717.7,1295748992
10/11/2004,4717.7,4746.4,4717.7,4734.5,1872479744
11/11/2004,4734.5,4779.5,4728.7,4776.9,1668914304
12/11/2004,4776.9,4798.7,4776.9,4793.9,1796924032
15/11/2004,4793.9,4823.8,4789,4803.1,1193454080
16/11/2004,4803.1,4807.8,4761.5,4770.4,1811941376
17/11/2004,4770.4,4800.4,4770.2,4795.9,2156831488
18/11/2004,4795.9,4818.3,4785.3,4805.3,1954823552
19/11/2004,4805.3,4805.3,4756.5,4760.8,1661850368
22/11/2004,4760.8,4760.8,4717.4,4733.1,1371901824
23/11/2004,4733.1,4767.7,4733.1,4742.4,1572856064
24/11/2004,4742.4,4750.9,4713.6,4719.4,1469982720
25/11/2004,4719.4,4753.4,4719.4,4753.4,1079486464
26/11/2004,4753.4,4753.4,4726.1,4741.5,888348416
29/11/2004,4741.5,4791,4739.5,4749.8,1346976128
30/11/2004,4749.8,4759.9,4696.8,4703.2,1531562112
1/12/2004,4703.2,4748.6,4703.1,4735.7,1467058048
2/12/2004,4735.7,4758.5,4733.3,4751.2,1722833152
3/12/2004,4751.2,4771.2,4734.8,4747.9,1863126272
6/12/2004,4747.9,4747.9,4707.1,4722.8,1130009344
7/12/2004,4722.8,4741.5,4717.3,4728.7,1695880960
8/12/2004,4728.7,4728.7,4695.6,4703.9,1279074816
9/12/2004,4703.9,4719.2,4675,4688.4,1402793856
10/12/2004,4688.4,4719.2,4682.2,4694,1426357376
13/12/2004,4694,4737.5,4688.7,4736.8,1465734400
14/12/2004,4736.8,4755,4709.7,4722.8,1853555200
15/12/2004,4722.8,4750.1,4722.8,4728.2,1868935424
16/12/2004,4728.2,4747.7,4728.2,4735.2,1694787456
17/12/2004,4735.2,4747.3,4689.6,4696.8,1723009536
20/12/2004,4696.8,4744.4,4696.8,4731.1,1189685248
21/12/2004,4731.1,4742.1,4731.1,4733,1171644672
22/12/2004,4733,4783.7,4733,4777.4,1251957120
23/12/2004,4777.4,4789.5,4774.9,4787.7,1063733376
24/12/2004,4787.7,4807.8,4780.9,4798.1,414552064
29/12/2004,4798.1,4819.8,4787.4,4819.8,829830080
30/12/2004,4819.8,4826.2,4813.5,4820.1,557912064
31/12/2004,4820.1,4822.3,4801.1,4814.3,133150856
4/1/2005,4814.3,4851.6,4809.4,4847,1552131712
5/1/2005,4847,4847,4806,4806,1741883904
6/1/2005,4806,4833.3,4806,4824.3,1339165568
7/1/2005,4824.3,4863.5,4819.8,4854.1,1601390464
10/1/2005,4854.1,4858.9,4833.4,4840.7,1125850624
11/1/2005,4840.7,4847.6,4805,4818.7,1653080832
12/1/2005,4818.7,4823.2,4765.4,4783.6,1610582016
13/1/2005,4783.6,4809.8,4782.5,4800.3,1695706240
14/1/2005,4800.3,4831.6,4786.5,4820.8,1839193472
17/1/2005,4820.8,4846.7,4820.8,4846.7,1332536448
18/1/2005,4846.7,4852.8,4800.8,4823.9,1467376512
19/1/2005,4823.9,4845.4,4817.5,4818.3,1636726144
20/1/2005,4818.3,4818.3,4783.3,4800.8,1331123968
21/1/2005,4800.8,4813.9,4785.6,4803.3,1515166464
24/1/2005,4803.3,4814,4770.1,4812.5,1276816000
25/1/2005,4812.5,4850,4803.7,4843.2,1571145344
26/1/2005,4843.2,4860.3,4839,4847.1,1759416832
27/1/2005,4847.1,4860.3,4835,4853.4,1729616512
28/1/2005,4853.4,4860.4,4827.3,4832.8,1238299904
31/1/2005,4832.8,4879.5,4832.8,4852.3,1243779456
1/2/2005,4852.3,4906.2,4852.3,4906.2,1694995584
2/2/2005,4906.2,4918.8,4897.5,4916.2,1586833024
3/2/2005,4916.2,4924.1,4898.4,4908.3,1785894272
4/2/2005,4908.3,4947.4,4908.3,4941.5,1738535296
7/2/2005,4941.5,4982.8,4941.5,4979.8,1450015360
8/2/2005,4979.8,4995.5,4968.7,4995.5,1638057600
9/2/2005,4995.5,5003,4974.5,4990.4,1618806400
10/2/2005,4990.4,5014.8,4977.3,5000,1614028416
11/2/2005,5000.1,5045,5000.1,5044.2,1382551040
14/2/2005,5044.2,5049.6,5030.5,5041.8,1099709696
15/2/2005,5041.8,5065.7,5036.1,5058.9,1322660992
16/2/2005,5058.9,5059.5,5035.5,5053.2,1554516224
17/2/2005,5053.2,5077.6,5051.8,5057.4,1495202304
18/2/2005,5057.4,5066.5,5045.5,5057.2,1608811136
21/2/2005,5057.2,5077.8,5047.5,5060.8,1067077824
22/2/2005,5060.8,5063.3,5013.2,5032.9,1695364352
23/2/2005,5032.9,5032.9,4970.8,4988.5,1808211200
24/2/2005,4988.5,5002.5,4972.1,4972.1,1576569088
25/2/2005,4972.1,5010.8,4972.1,5006.8,1434806272
28/2/2005,5006.8,5030.2,4968.4,4968.5,1741134336
1/3/2005,4968.5,5004.9,4966.9,5000.5,1710452096
2/3/2005,5000.5,5000.9,4965.9,4992.8,1669202688
3/3/2005,4992.8,5024,4992.8,5014.8,1511198848
4/3/2005,5014.8,5042,5011.7,5036.3,1422611200
7/3/2005,5036.3,5041.3,5014.5,5027.2,1113625856
8/3/2005,5027.2,5029.6,5001.9,5010.9,1391747072
9/3/2005,5010.9,5038.9,4992.9,4996.1,1762908928
10/3/2005,4996.1,4996.1,4956.8,4962.1,1643582464
11/3/2005,4962.1,4991.6,4962.1,4982,1465429248
14/3/2005,4982,4995,4947.9,4975,1289134464
15/3/2005,4975,5006.1,4975,5000.2,1359372544
16/3/2005,5000.2,5000.2,4928.1,4937.6,1640508160
17/3/2005,4937.6,4952.9,4920,4922.1,1761934336
18/3/2005,4922.1,4947.9,4922.1,4923.3,1839464320
21/3/2005,4923.3,4952.2,4923.3,4933.5,1489112320
22/3/2005,4933.5,4946.8,4908.5,4937.3,1860845952
23/3/2005,4937.3,4937.3,4887.2,4910.4,1880011392
24/3/2005,4910.4,4933.7,4904.5,4922.5,1750151296
29/3/2005,4922.5,4924.3,4892.8,4919,1405096704
30/3/2005,4919,4919,4886.5,4900.7,1490072832
31/3/2005,4900.7,4933.8,4894.4,4894.4,1651243392
1/4/2005,4894.4,4942,4894.4,4914,1657242624
4/4/2005,4914,4923.3,4877,4896.7,1237843456
5/4/2005,4896.7,4943.8,4896.7,4942.9,1807486976
6/4/2005,4942.9,4953.6,4937.4,4947.4,1509019520
7/4/2005,4947.4,4984.5,4947.4,4977,1580494976
8/4/2005,4977,4994.1,4975,4983.6,1322992768
11/4/2005,4983.6,4983.6,4964,4973.2,1109108480
12/4/2005,4973.2,4973.8,4941.1,4946.2,1256772480
13/4/2005,4946.2,4973.8,4946.2,4960.8,1328157824
14/4/2005,4960.8,4960.8,4937,4945.4,1447894912
15/4/2005,4945.4,4945.4,4891.6,4891.6,1532530304
18/4/2005,4891.6,4891.6,4794.8,4827.1,1711880576
19/4/2005,4827.1,4862.6,4827.1,4855.6,1429328384
20/4/2005,4855.6,4873.6,4817.8,4822,1533861376
21/4/2005,4822,4839.1,4805.5,4819.6,1517525248
22/4/2005,4819.6,4859,4819.6,4849.3,1094424704
25/4/2005,4849.3,4867.8,4841.3,4864.9,995673408
26/4/2005,4864.9,4879.6,4831.5,4845.5,1373525504
27/4/2005,4845.5,4845.5,4780.6,4789.4,1660288384
28/4/2005,4789.4,4820.7,4775.5,4790.2,1778633088
29/4/2005,4790.2,4824.4,4773.7,4801.7,1461695744
3/5/2005,4801.7,4862.9,4801.7,4861.2,1540758400
4/5/2005,4861.2,4882.5,4847.9,4882.5,1517973888
5/5/2005,4882.5,4917.6,4882.5,4902.3,1272165120
6/5/2005,4902.3,4924.6,4897.6,4918.9,1186307712
9/5/2005,4918.9,4928.7,4895.1,4910.3,1260421248
10/5/2005,4910.3,4929.1,4880.2,4892.4,1518409600
11/5/2005,4892.4,4896.6,4868.2,4875.4,1382913792
12/5/2005,4875.4,4909.8,4875.4,4893.2,1387704320
13/5/2005,4893.2,4893.2,4854.2,4886.5,1475215488
16/5/2005,4886.5,4887.7,4869,4884.2,992209344
17/5/2005,4884.2,4902,4880.7,4898.5,1316227456
18/5/2005,4898.5,4956.9,4898.5,4949.4,1627587968
19/5/2005,4949.4,4972.9,4949.4,4962.7,2096569216
20/5/2005,4962.7,4981.1,4962.7,4971.8,1562922368
23/5/2005,4971.8,4991.6,4971.8,4989.8,1095787136
24/5/2005,4989.8,4990.2,4974.2,4982.5,1716616448
25/5/2005,4982.5,4983.6,4964.1,4971.5,1573955840
26/5/2005,4971.5,5004.3,4956.8,4994.9,1852079232
27/5/2005,4994.9,5002,4976.6,4986.3,1242158976
31/5/2005,4986.3,4999.7,4964,4964,1365857536
1/6/2005,4964,5011,4964,5011,1460551424
2/6/2005,5011,5014.9,4996.5,5005,1458236544
3/6/2005,5005,5016.6,4987.2,4999.4,1252789248
6/6/2005,4999.4,5006.8,4976.2,4980.4,973501504
7/6/2005,4980.4,5027.9,4980.4,5025.2,1399247744
8/6/2005,5025.2,5025.2,4995.1,5003.7,1358609792
9/6/2005,5003.7,5009.8,4984.2,5009.2,1299037568
10/6/2005,5009.2,5047.3,5009.2,5030.4,1387809280
13/6/2005,5030.4,5051,5026.1,5050.4,1177238144
14/6/2005,5050.4,5054.3,5037.5,5046.8,1327008512
15/6/2005,5046.8,5060.8,5013.4,5019.5,1488875648
16/6/2005,5019.5,5046.4,5019.5,5045,1345297024
17/6/2005,5045,5098.5,5044.6,5077.6,2246022656
20/6/2005,5077.6,5078,5057.9,5072,1125770880
21/6/2005,5072,5091,5072,5082.1,1223043968
22/6/2005,5082.1,5110.5,5076.6,5099.3,1414826880
23/6/2005,5099.3,5121.9,5099.1,5114.4,1713022464
24/6/2005,5114.4,5114.4,5069.1,5079,1355483776
27/6/2005,5079,5079,5036.9,5043.5,1487909376
28/6/2005,5043.5,5090.4,5043.5,5090.4,1749351424
29/6/2005,5090.4,5119.5,5090.2,5109.1,1690169856
30/6/2005,5109.1,5138.2,5097.1,5113.2,1825584000
1/7/2005,5113.2,5162.6,5106.6,5161,1484507264
4/7/2005,5161,5188.6,5161,5184.3,1068901568
5/7/2005,5184.3,5194.2,5173.8,5190.1,1497536000
6/7/2005,5190.1,5237.6,5190.1,5229.6,2164789248
7/7/2005,5229.6,5229.6,5022.1,5158.3,2773725696
8/7/2005,5158.3,5232.2,5158.3,5232.2,1383788928
11/7/2005,5232.2,5257.9,5232.2,5242.4,1350748544
12/7/2005,5242.4,5249.4,5216.2,5217.2,1630439168
13/7/2005,5217.2,5252,5217.2,5245.9,1696068224
14/7/2005,5245.9,5283.9,5245.9,5259.7,1815428608
15/7/2005,5259.7,5261.5,5222.6,5230.8,2020637056
18/7/2005,5230.8,5258.4,5212,5214.2,1986114304
19/7/2005,5214.2,5230.9,5191,5208.1,2486609920
20/7/2005,5201.5,5249.5,5193.5,5215.2,1819336960
21/7/2005,5215.2,5256,5180.2,5221.6,1499868160
22/7/2005,5221.6,5244.6,5202.7,5241.8,1230752640
25/7/2005,5241.8,5273.5,5241.8,5270.7,1238720768
26/7/2005,5270.7,5279.4,5253.9,5256.2,1460435328
27/7/2005,5256.2,5275.2,5253.5,5263.6,2298155520
28/7/2005,5263.6,5282.3,5262.3,5270.3,1725520128
29/7/2005,5270.3,5308.6,5270.3,5282.3,1613942016
1/8/2005,5282.3,5301.3,5282.3,5290.8,1475215488
2/8/2005,5290.8,5330.6,5290.8,5327.5,1293831808
3/8/2005,5327.5,5332.3,5304,5332.3,1500156288
4/8/2005,5332.3,5335.4,5300,5315.5,1503055616
5/8/2005,5315.5,5341.8,5306.7,5314.7,1352492544
8/8/2005,5314.7,5351.3,5314.7,5344.3,968005440
9/8/2005,5344.3,5363.7,5342.7,5363.7,1268957824
10/8/2005,5363.7,5386.4,5351.2,5377.5,1324646016
11/8/2005,5377.5,5379.6,5355.1,5358.6,1261728000
12/8/2005,5358.6,5374.4,5343.5,5345.8,1125801728
15/8/2005,5345.8,5367.8,5339.4,5344.2,1104112768
16/8/2005,5344.2,5358.7,5316.1,5322.3,1465293568
17/8/2005,5322.3,5322.3,5284.1,5292.7,1778359936
18/8/2005,5292.7,5304.7,5263.7,5269.3,1339819008
19/8/2005,5269.3,5313.1,5269.3,5312.6,1181218432
22/8/2005,5312.6,5329.7,5312.6,5318.4,951606592
23/8/2005,5318.4,5318.4,5294.8,5300.2,1053552576
24/8/2005,5300.2,5300.2,5270,5275.2,1280082944
25/8/2005,5275.2,5275.2,5248.8,5255.7,1035166144
26/8/2005,5255.7,5282.1,5228.1,5228.1,880368512
30/8/2005,5228.1,5270.2,5228.1,5255.8,1058118080
31/8/2005,5255.8,5300,5255.8,5296.9,1296177792
1/9/2005,5296.9,5342.1,5296.9,5328.5,1432062464
2/9/2005,5328.5,5338.1,5319.6,5326.8,1574148480
5/9/2005,5326.8,5341.8,5320.6,5337.8,997679936
6/9/2005,5337.8,5366.6,5337.8,5359.2,1398045952
7/9/2005,5359.2,5376.1,5358,5365.9,1318355712
8/9/2005,5365.9,5365.9,5338.4,5340.8,1201316608
9/9/2005,5340.8,5362.4,5340.3,5359.3,999204096
12/9/2005,5359.3,5380.7,5359.3,5375.1,1093318784
13/9/2005,5375.1,5377.8,5329.3,5338,1262173312
14/9/2005,5338,5349.7,5327.1,5347.4,1139937152
15/9/2005,5347.4,5387.1,5342.5,5383.5,1584232832
16/9/2005,5383.5,5418.7,5375.3,5407.9,2269120512
19/9/2005,5407.9,5435.8,5388.3,5429.7,1308195840
20/9/2005,5429.7,5446.6,5410.9,5416.4,1766070784
21/9/2005,5416.4,5416.4,5369.7,5369.7,1751398272
22/9/2005,5369.7,5395.5,5354.3,5385.7,1420605568
23/9/2005,5385.7,5417.4,5383.6,5413.6,1168182272
26/9/2005,5413.6,5456.9,5413.6,5453.1,1384172416
27/9/2005,5453.1,5471.2,5442.7,5447.3,1278399616
28/9/2005,5447.3,5494.8,5447.3,5494.8,1511471744
29/9/2005,5494.8,5508.4,5467.1,5478.2,1424836480
30/9/2005,5478.2,5506.1,5462.6,5477.7,1400482688
3/10/2005,5477.7,5515,5474.9,5501.5,1293638912
4/10/2005,5501.5,5501.5,5475.2,5494.4,1653098496
5/10/2005,5494.4,5494.4,5427.8,5427.8,1429269888
6/10/2005,5427.8,5427.8,5358.1,5372.4,1710553728
7/10/2005,5372.4,5394.4,5355.7,5362.3,1750598016
10/10/2005,5362.3,5395.8,5362.3,5374.5,1295248256
11/10/2005,5374.5,5404.4,5373.9,5380.7,1489877120
12/10/2005,5380.7,5380.7,5342.2,5342.2,1447640192
13/10/2005,5342.2,5342.2,5256.3,5265.2,1859849984
14/10/2005,5265.2,5293.8,5245.6,5275,1689028352
17/10/2005,5275,5297.1,5272.5,5286.5,1196807552
18/10/2005,5286.5,5303.2,5259.6,5263.9,1285447680
19/10/2005,5263.9,5263.9,5167.8,5167.8,1883448704
20/10/2005,5167.8,5234,5146.7,5164.1,1595817600
21/10/2005,5164.1,5164.1,5130.9,5142.1,1588522496
24/10/2005,5142.1,5210.1,5140.1,5207.6,1082049792
25/10/2005,5207.6,5222.4,5182.1,5182.1,1255556096
26/10/2005,5182.1,5236.5,5182.1,5227.8,1455578752
27/10/2005,5227.8,5227.8,5168.2,5182.8,1380701056
28/10/2005,5182.8,5226.9,5157.6,5213.4,1359080960
31/10/2005,5213.4,5318.4,5213.4,5317.3,2370552064
1/11/2005,5317.3,5350.3,5304.9,5344.3,1829543936
2/11/2005,5344.3,5364.7,5316,5358.6,2234013696
3/11/2005,5358.6,5431.9,5358.6,5431.9,2155844608
4/11/2005,5431.9,5446.4,5418,5423.6,1893817088
7/11/2005,5423.6,5471,5415.5,5460.8,1459177088
8/11/2005,5460.8,5481.7,5451.1,5460.9,1913752192
9/11/2005,5460.9,5469.4,5439,5439.8,1931793536
10/11/2005,5439.8,5463.9,5423.5,5423.5,1895330176
11/11/2005,5423.5,5468.8,5423.5,5465.1,1335832832
14/11/2005,5465.1,5485.9,5455.6,5470,1277350016
15/11/2005,5470,5470,5424.6,5439.6,3520173056
16/11/2005,5439.6,5442.2,5391.7,5430,2226869760
17/11/2005,5430,5480.1,5430,5460,2095549696
18/11/2005,5460,5531.6,5460,5498.9,1937744768
21/11/2005,5498.9,5509.4,5486.2,5497.9,1816388096
22/11/2005,5497.9,5522.4,5497.9,5517.2,1648794112
23/11/2005,5517.2,5532.7,5507.1,5531.7,1690541568
24/11/2005,5531.7,5539,5499.5,5511,1008121536
25/11/2005,5511,5531.4,5511,5523.8,1073197312
28/11/2005,5523.8,5554.9,5477.4,5477.4,1282356224
29/11/2005,5477.4,5507.4,5451.3,5491,1606071296
30/11/2005,5491,5491,5423.2,5423.2,1871330944
1/12/2005,5423.2,5494.7,5423.2,5486.1,1835395200
2/12/2005,5486.1,5528.1,5485,5528.1,1878901376
5/12/2005,5528.1,5532.5,5498.3,5510.4,1714799488
6/12/2005,5510.4,5546.9,5505.9,5538.8,1900707840
7/12/2005,5538.8,5574,5518.4,5528.8,1957443968
8/12/2005,5528.79,5531.89,5492.79,5531.1,1655997824
9/12/2005,5531.1,5531.1,5504.39,5517.39,1517458432
12/12/2005,5517.39,5548.4,5494.2,5501.5,1138918272
13/12/2005,5501.5,5527.2,5499.2,5507.2,1714249984
14/12/2005,5507.2,5525,5503.5,5521.1,1355641472
15/12/2005,5521.1,5530.2,5489.29,5495.29,1736503808
16/12/2005,5495.29,5552.6,5495.29,5531.6,2114840320
19/12/2005,5531.6,5548.39,5525.7,5539.79,1146028160
20/12/2005,5539.79,5552.2,5524.7,5547.89,1513612544
21/12/2005,5547.89,5590.2,5547.89,5587.39,1291161088
22/12/2005,5587.39,5599.29,5584.79,5597,1015177792
23/12/2005,5597,5608.2,5588,5595.39,285470848
28/12/2005,5595.39,5622.79,5591.89,5622.79,638543616
29/12/2005,5622.79,5647.2,5622.79,5638.29,473840224
30/12/2005,5638.29,5640,5596.79,5618.79,312314272
3/1/2006,5618.79,5682.2,5618.79,5681.5,1678844032
4/1/2006,5681.5,5716.39,5681.5,5714.6,1852340608
5/1/2006,5714.6,5722.39,5686.39,5691.2,1741852544
6/1/2006,5691.2,5731.79,5691.2,5731.79,1768059648
9/1/2006,5731.79,5750.29,5725.89,5731.5,1603198976
10/1/2006,5731.5,5731.5,5686.1,5688.79,1676227200
11/1/2006,5688.79,5731.5,5688.79,5731.5,1479142272
12/1/2006,5731.5,5744.6,5724.89,5735.1,1976946944
13/1/2006,5735.1,5735.1,5690.89,5711,1518502656
16/1/2006,5711,5740.2,5707.2,5740.2,1161704704
17/1/2006,5740.2,5740.2,5693.1,5699,1775247872
18/1/2006,5699,5699,5634.79,5663.7,1680062208
19/1/2006,5663.7,5710,5663.7,5693.2,1909636480
20/1/2006,5693.2,5729.79,5666.5,5672.39,2075622272
23/1/2006,5672.39,5672.39,5625,5660.89,1564665600
24/1/2006,5660.89,5679,5630.39,5633.79,1967287168
25/1/2006,5633.79,5704.39,5633.79,5704.39,1817094016
26/1/2006,5704.39,5744,5698.5,5722.6,1953630336
27/1/2006,5722.6,5788.2,5722.6,5786.79,1795639680
30/1/2006,5786.79,5796.1,5772.7,5779.79,1263633152
31/1/2006,5779.79,5792.5,5760.29,5760.29,2128688256
1/2/2006,5760.29,5816,5746.2,5801.6,2198230528
2/2/2006,5801.6,5811.79,5743,5747.29,1858064128
3/2/2006,5747.29,5766.7,5728.2,5759.29,1609727872
6/2/2006,5759.29,5790.39,5759.29,5772.39,1569639040
7/2/2006,5772.39,5781.29,5734.7,5746.79,1923212800
8/2/2006,5746.79,5746.79,5681.89,5725.1,1965977344
9/2/2006,5725.1,5808.89,5725.1,5808.7,2238306048
10/2/2006,5808.7,5808.7,5764.1,5764.1,1749781888
13/2/2006,5764.1,5793.5,5760.29,5793.5,1272372352
14/2/2006,5793.5,5828.6,5773.7,5792.29,1482458880
15/2/2006,5792.29,5814.5,5780.89,5791.5,1649889408
16/2/2006,5792.29,5828.89,5780.89,5828.89,1656926592
17/2/2006,5828.89,5863.29,5822.39,5846.2,1515464320
20/2/2006,5846.2,5866.7,5839.39,5863,942242560
21/2/2006,5863,5888,5856.89,5857.7,1436470400
22/2/2006,5857.7,5877.6,5836.79,5872.39,1661648128
23/2/2006,5872.39,5878.79,5829.39,5836,1933457280
24/2/2006,5836,5864,5836,5860.5,1784211200
27/2/2006,5860.5,5893.29,5860.5,5875.89,1915626240
28/2/2006,5875.89,5877.39,5788.7,5791.5,2498077952
1/3/2006,5791.5,5844.1,5783.89,5844.1,1894124800
2/3/2006,5844.1,5880,5803.7,5833,1886719360
3/3/2006,5833,5864,5803.79,5858.7,2830955008
6/3/2006,5858.7,5924.5,5858.7,5897.79,2561555712
7/3/2006,5897.79,5897.79,5830.7,5857.39,1796131968
8/3/2006,5857.39,5857.6,5790.89,5812.89,1778331136
9/3/2006,5812.89,5857.1,5812.89,5855.89,1495957760
10/3/2006,5855.89,5909.1,5838.2,5907.89,1539677440
13/3/2006,5907.89,5959.89,5907.89,5952.79,1892097024
14/3/2006,5952.79,5978.6,5940.7,5950.6,1730108288
15/3/2006,5950.6,5980.5,5950.6,5965.1,1577895552
16/3/2006,5965.1,5995.2,5951,5993.2,1737324416
17/3/2006,5993.2,6044,5992.79,5999.39,2619895552
20/3/2006,5999.39,6039.1,5986.89,5991.7,1666236672
21/3/2006,5991.7,5992.89,5956.7,5991.29,1478440960
22/3/2006,5991.29,6012.6,5957.79,6007.5,1973631616
23/3/2006,6007.5,6029.39,5974.79,5990.1,1863222400
24/3/2006,5990.1,6037.89,5990.1,6036.29,1775421824
27/3/2006,6036.29,6047,5971.39,5972.2,1374598144
28/3/2006,5972.2,6004.29,5929.7,5935.7,2241689088
29/3/2006,5935.7,5979.7,5927.2,5959.2,1567450624
30/3/2006,5959.2,6036,5959.2,6015.2,1277945088
31/3/2006,6015.2,6019.2,5961.39,5964.6,1443387648
3/4/2006,5964.6,6033.5,5964.6,6024.29,1302168064
4/4/2006,6024.29,6024.29,5984.29,6004.7,1458965760
5/4/2006,6004.7,6047.5,5983.5,6044.1,1832244224
6/4/2006,6044.1,6073.29,6037.6,6045.7,1506933504
7/4/2006,6045.7,6074.2,6020.6,6026.1,1741674624
10/4/2006,6026.1,6067,6024.29,6067,1510092032
11/4/2006,6067,6092.5,6012.89,6016.5,1755030016
12/4/2006,6016.5,6020,5974.5,6000.79,1675728640
13/4/2006,6000.79,6033.7,5987.2,6029.39,1101826816
18/4/2006,6029.39,6056.1,6026.1,6044.1,1182132480
19/4/2006,6044.1,6100.6,6044.1,6089.79,1423163008
20/4/2006,6089.79,6113.39,6074.2,6081.39,1777128832
21/4/2006,6081.39,6137.1,6077.89,6132.74,1348343680
24/4/2006,6132.7,6136.5,6098.7,6098.7,1154480128
25/4/2006,6098.7,6128.79,6084.6,6086.6,1303767680
26/4/2006,6086.6,6126.5,6086.6,6104.29,1490560512
27/4/2006,6104.29,6104.6,6026.2,6060,1624874240
28/4/2006,6060,6060,6023.1,6023.1,1416293888
2/5/2006,6023.1,6090.7,6022.29,6082.1,1473138176
3/5/2006,6082.1,6100,6008.7,6010,1620665984
4/5/2006,6010,6045.79,6001.1,6036.89,1488773120
5/5/2006,6036.89,6093.1,6033.89,6091.7,1574245888
8/5/2006,6091.7,6133.5,6058.79,6067.1,1400030464
9/5/2006,6067.1,6109.7,6054.6,6105.6,1841462400
10/5/2006,6105.6,6110,6079.6,6083.39,1644498432
11/5/2006,6083.39,6114.5,6039.89,6042,1397885056
12/5/2006,6042,6042,5912.1,5912.1,1474298112
15/5/2006,5912.1,5912.1,5755.39,5839.5,1843749760
16/5/2006,5841.29,5883.2,5807.1,5853.39,1955692544
17/5/2006,5846.2,5871.6,5675.5,5675.5,1921463296
18/5/2006,5675.5,5719.7,5618.7,5671.6,2110927872
19/5/2006,5671.6,5715,5645.39,5657.39,1616542592
22/5/2006,5657.39,5657.39,5510.5,5532.7,1838109312
23/5/2006,5532.7,5705.89,5532.7,5678.7,2405246208
24/5/2006,5678.7,5678.7,5563.5,5587.1,2300302080
25/5/2006,5587.1,5677.7,5562,5677.7,1556345728
26/5/2006,5677.7,5791,5677.7,5791,1457293568
30/5/2006,5791,5793.6,5643.29,5652,1847978880
31/5/2006,5652,5743.79,5591.5,5723.79,1894020736
1/6/2006,5723.79,5754.79,5680.6,5749.7,1623820032
2/6/2006,5749.7,5802.89,5745.7,5764.6,1511034624
5/6/2006,5764.6,5789.79,5738.89,5762.1,963822912
6/6/2006,5762.1,5762.1,5656.6,5669.79,1688273536
7/6/2006,5669.79,5720.6,5638.5,5706.29,1446058880
8/6/2006,5706.29,5706.29,5562.89,5562.89,2200905216
9/6/2006,5562.89,5673.6,5562.89,5655.2,1636102016
12/6/2006,5655.2,5666.29,5612.29,5620.89,1308600704
13/6/2006,5620.89,5620.89,5467.39,5519.6,1909246720
14/6/2006,5519.6,5544.39,5475.6,5506.79,1718895104
15/6/2006,5506.79,5636.79,5506.79,5619.29,1718412416
16/6/2006,5619.29,5701.5,5594.29,5597.39,2244537088
19/6/2006,5597.39,5665.7,5597.39,5626.1,1080380160
20/6/2006,5626.1,5658.2,5585,5658.2,1260074880
21/6/2006,5658.2,5673.5,5610.79,5665,1491164544
22/6/2006,5665,5736.79,5657.2,5684.1,1472262272
23/6/2006,5684.1,5716.7,5667.79,5692.1,1047807552
26/6/2006,5692.1,5716.5,5677.5,5681.2,1474555264
27/6/2006,5681.2,5729.79,5650,5652.29,1235373824
28/6/2006,5652.29,5702.89,5633.79,5678.6,1154161664
29/6/2006,5678.6,5791.7,5678.6,5791.5,1449223040
30/6/2006,5791.5,5865.7,5791.5,5833.39,1459651840
3/7/2006,5833.39,5884.39,5833.39,5884.39,1119830144
4/7/2006,5884.39,5884.5,5848.29,5883.5,798102080
5/7/2006,5883.5,5883.5,5815.7,5826.7,1060580608
6/7/2006,5826.7,5897.1,5826.7,5890,1181403392
7/7/2006,5890,5908.5,5858.39,5888.89,1251951360
10/7/2006,5888.89,5901,5856.5,5896.89,819915904
11/7/2006,5896.89,5896.89,5844,5857.29,1045575424
12/7/2006,5857.29,5899.29,5842.7,5860.6,1034044992
13/7/2006,5860.6,5860.6,5751.89,5765,1466690048
14/7/2006,5765,5765,5707.6,5707.6,1235636992
17/7/2006,5707.6,5721.1,5654.6,5701,1136536832
18/7/2006,5701,5712.6,5658.29,5681.7,1153343872
19/7/2006,5681.7,5785.29,5680.79,5778,1354990336
20/7/2006,5778,5819.7,5756.39,5770.89,1144088576
21/7/2006,5770.89,5770.89,5700.7,5719.7,1450939008
24/7/2006,5719.7,5835.2,5719.7,5833.89,1162062080
25/7/2006,5833.89,5872.79,5825.79,5851.2,1403161600
26/7/2006,5851.2,5878.7,5851.2,5877.1,1564415872
27/7/2006,5877.1,5936.79,5877.1,5929.5,1449017984
28/7/2006,5929.5,5982.5,5904.7,5974.89,1324945920
31/7/2006,5974.89,5977.2,5928.29,5928.29,1155169152
1/8/2006,5928.29,5949.79,5867.39,5880.79,1210226944
2/8/2006,5880.79,5932.1,5880.79,5932.1,1235752320
3/8/2006,5932.1,5940.7,5827.1,5838.39,1708548224
4/8/2006,5838.39,5893.29,5836.5,5889.39,1397646208
7/8/2006,5889.39,5889.39,5820.89,5828.79,875104448
8/8/2006,5828.79,5866.6,5818.1,5818.1,1468427008
9/8/2006,5818.1,5865.89,5778.2,5860.5,1297421568
10/8/2006,5860.5,5860.5,5752.6,5823.39,1633899008
11/8/2006,5823.39,5848.2,5797,5820.1,1300486272
14/8/2006,5820.1,5870.89,5820.1,5870.89,916112576
15/8/2006,5870.89,5903.2,5845,5897.89,1223509120
16/8/2006,5897.89,5902.79,5848.7,5896.6,1551724672
17/8/2006,5896.6,5915,5888.79,5900.39,1275402880
